Male ,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
x+59,0.001699562,0.001819138,0.00196546,0.002145107,0.002366014,0.002637803,0.002972167,0.003376874,0.003873359,0.004480935,0.005221675,0.006119832,0.007200651,0.008490143,0.010015691,0.011805763,0.013889679,0.016297694,0.019061615,0.022216196,0.025801569,0.029867021,0.034475286,0.039694018,0.045576101,0.052141719,0.059355117,0.067097681,0.075166281,0.083292683,0.091156802,0.09840749,0.10850952,0.117882672,0.126129749,0.13224385,0.136580723,0.139023066,0.13958013,0.138550762,0.137528985,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744
x+60,0.001819138,0.00196546,0.002145107,0.002366014,0.002637803,0.002972167,0.003376874,0.003873359,0.004480935,0.005221675,0.006119832,0.007200651,0.008490143,0.010015691,0.011805763,0.013889679,0.016297694,0.019061615,0.022216196,0.025801569,0.029867021,0.034475286,0.039694018,0.045576101,0.052141719,0.059355117,0.067097681,0.075166281,0.083292683,0.091156802,0.09840749,0.10850952,0.117882672,0.126129749,0.13224385,0.136580723,0.139023066,0.13958013,0.138550762,0.137528985,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744
x+61,0.00196546,0.002145107,0.002366014,0.002637803,0.002972167,0.003376874,0.003873359,0.004480935,0.005221675,0.006119832,0.007200651,0.008490143,0.010015691,0.011805763,0.013889679,0.016297694,0.019061615,0.022216196,0.025801569,0.029867021,0.034475286,0.039694018,0.045576101,0.052141719,0.059355117,0.067097681,0.075166281,0.083292683,0.091156802,0.09840749,0.10850952,0.117882672,0.126129749,0.13224385,0.136580723,0.139023066,0.13958013,0.138550762,0.137528985,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744
x+62,0.002145107,0.002366014,0.002637803,0.002972167,0.003376874,0.003873359,0.004480935,0.005221675,0.006119832,0.007200651,0.008490143,0.010015691,0.011805763,0.013889679,0.016297694,0.019061615,0.022216196,0.025801569,0.029867021,0.034475286,0.039694018,0.045576101,0.052141719,0.059355117,0.067097681,0.075166281,0.083292683,0.091156802,0.09840749,0.10850952,0.117882672,0.126129749,0.13224385,0.136580723,0.139023066,0.13958013,0.138550762,0.137528985,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744
x+63,0.002366014,0.002637803,0.002972167,0.003376874,0.003873359,0.004480935,0.005221675,0.006119832,0.007200651,0.008490143,0.010015691,0.011805763,0.013889679,0.016297694,0.019061615,0.022216196,0.025801569,0.029867021,0.034475286,0.039694018,0.045576101,0.052141719,0.059355117,0.067097681,0.075166281,0.083292683,0.091156802,0.09840749,0.10850952,0.117882672,0.126129749,0.13224385,0.136580723,0.139023066,0.13958013,0.138550762,0.137528985,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744
x+64,0.002637803,0.002972167,0.003376874,0.003873359,0.004480935,0.005221675,0.006119832,0.007200651,0.008490143,0.010015691,0.011805763,0.013889679,0.016297694,0.019061615,0.022216196,0.025801569,0.029867021,0.034475286,0.039694018,0.045576101,0.052141719,0.059355117,0.067097681,0.075166281,0.083292683,0.091156802,0.09840749,0.10850952,0.117882672,0.126129749,0.13224385,0.136580723,0.139023066,0.13958013,0.138550762,0.137528985,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744
x+65,0.002972167,0.003376874,0.003873359,0.004480935,0.005221675,0.006119832,0.007200651,0.008490143,0.010015691,0.011805763,0.013889679,0.016297694,0.019061615,0.022216196,0.025801569,0.029867021,0.034475286,0.039694018,0.045576101,0.052141719,0.059355117,0.067097681,0.075166281,0.083292683,0.091156802,0.09840749,0.10850952,0.117882672,0.126129749,0.13224385,0.136580723,0.139023066,0.13958013,0.138550762,0.137528985,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744
x+66,0.003376874,0.003873359,0.004480935,0.005221675,0.006119832,0.007200651,0.008490143,0.010015691,0.011805763,0.013889679,0.016297694,0.019061615,0.022216196,0.025801569,0.029867021,0.034475286,0.039694018,0.045576101,0.052141719,0.059355117,0.067097681,0.075166281,0.083292683,0.091156802,0.09840749,0.10850952,0.117882672,0.126129749,0.13224385,0.136580723,0.139023066,0.13958013,0.138550762,0.137528985,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744
x+67,0.003873359,0.004480935,0.005221675,0.006119832,0.007200651,0.008490143,0.010015691,0.011805763,0.013889679,0.016297694,0.019061615,0.022216196,0.025801569,0.029867021,0.034475286,0.039694018,0.045576101,0.052141719,0.059355117,0.067097681,0.075166281,0.083292683,0.091156802,0.09840749,0.10850952,0.117882672,0.126129749,0.13224385,0.136580723,0.139023066,0.13958013,0.138550762,0.137528985,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744
x+68,0.004480935,0.005221675,0.006119832,0.007200651,0.008490143,0.010015691,0.011805763,0.013889679,0.016297694,0.019061615,0.022216196,0.025801569,0.029867021,0.034475286,0.039694018,0.045576101,0.052141719,0.059355117,0.067097681,0.075166281,0.083292683,0.091156802,0.09840749,0.10850952,0.117882672,0.126129749,0.13224385,0.136580723,0.139023066,0.13958013,0.138550762,0.137528985,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744
x+69,0.005221675,0.006119832,0.007200651,0.008490143,0.010015691,0.011805763,0.013889679,0.016297694,0.019061615,0.022216196,0.025801569,0.029867021,0.034475286,0.039694018,0.045576101,0.052141719,0.059355117,0.067097681,0.075166281,0.083292683,0.091156802,0.09840749,0.10850952,0.117882672,0.126129749,0.13224385,0.136580723,0.139023066,0.13958013,0.138550762,0.137528985,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744
x+70,0.006119832,0.007200651,0.008490143,0.010015691,0.011805763,0.013889679,0.016297694,0.019061615,0.022216196,0.025801569,0.029867021,0.034475286,0.039694018,0.045576101,0.052141719,0.059355117,0.067097681,0.075166281,0.083292683,0.091156802,0.09840749,0.10850952,0.117882672,0.126129749,0.13224385,0.136580723,0.139023066,0.13958013,0.138550762,0.137528985,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744
x+71,0.007200651,0.008490143,0.010015691,0.011805763,0.013889679,0.016297694,0.019061615,0.022216196,0.025801569,0.029867021,0.034475286,0.039694018,0.045576101,0.052141719,0.059355117,0.067097681,0.075166281,0.083292683,0.091156802,0.09840749,0.10850952,0.117882672,0.126129749,0.13224385,0.136580723,0.139023066,0.13958013,0.138550762,0.137528985,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744
x+72,0.008490143,0.010015691,0.011805763,0.013889679,0.016297694,0.019061615,0.022216196,0.025801569,0.029867021,0.034475286,0.039694018,0.045576101,0.052141719,0.059355117,0.067097681,0.075166281,0.083292683,0.091156802,0.09840749,0.10850952,0.117882672,0.126129749,0.13224385,0.136580723,0.139023066,0.13958013,0.138550762,0.137528985,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744,0.136514744
